app_id,size_bytes,price(in USD),rating_count_tot,user_rating,cont_rating,prime_genre
5209,109820928,1.99,1246,4,1,Games
5210,113985536,2.99,346,4,1,Games
5211,53233664,1.99,34,2,1,Entertainment
5212,27535360,0,83,3.5,1,Education
5213,114213888,0,989,4,1,Games
5214,33746944,0,57,4.5,1,Games
5215,386340864,3.99,93,3.5,1,Entertainment
5216,88105984,0,2196,4.5,1,Games
5217,293660672,0,26685,4.5,1,Games
5218,396023808,1.99,40,4.5,1,Games
5219,132141056,0,300,4,1,Games
5220,90843136,1.99,362,1,1,Entertainment
5221,29589504,0,3,4.5,1,Games
5222,119186432,0,0,0,4,Photo & Video
5223,71929856,0,0,0,2,Games
5224,67060736,0,0,0,1,Games
5225,172889088,0,74,4,1,Games
5226,40430592,0,463,3,4,Social Networking
5227,192272384,0,3148,4.5,1,Games
5228,37438464,0.99,119,4.5,1,Games
5229,38044672,0,62,3.5,1,Entertainment
5230,934126592,6.99,91,4,2,Games
5231,74776576,0,96,4.5,1,Games
5232,79084544,0,0,0,4,Games
5233,110692352,0,1714,4.5,1,Games
5234,178900992,0,0,0,2,Games
5235,113678336,0,266,3.5,1,Games
5236,35696640,0,133,3.5,1,Games
5237,83778560,0,17,4.5,1,Games
5238,150532096,0,4577,4.5,1,Games
5239,51880960,0,239,4,3,Entertainment
5240,45088768,0,1267,4,3,News
5241,366301184,0,525,4,1,Games
5242,66155520,0,170,3.5,1,Games
5243,154455040,0,316,4,1,Games
5244,116008960,0,85,4,2,Games
5245,61712384,0,17,4.5,1,Education
5246,134692864,0,135,4,1,Games
5247,43731968,0,0,0,4,Book
5248,44275712,0,144,3.5,1,Photo & Video
5249,63624192,0,62,3,1,Games
5250,102461440,0.99,167,4,2,Games
5251,285985792,2.99,33,4,1,Education
5252,601800704,0,5196,4.5,3,Music
5253,150823936,0,158,4.5,2,Games
5254,1180584960,6.99,52,4.5,2,Games
5255,28363776,0,691,4,1,Games
5256,97852416,0,420,3.5,1,Social Networking
5257,18913280,0,0,0,1,Book
5258,41119744,0,0,0,1,Games
5259,121710592,0,0,0,1,Games
5260,108988416,4.99,0,0,1,Games
5261,134299648,0,0,0,4,Games
5262,30192640,0,0,0,4,Games
5263,295357440,0,105,3,4,Games
5264,512762880,0.99,354,4.5,3,Games
5265,2033625088,6.99,46,4.5,2,Games
5266,162561024,0,2181,4,1,Games
5267,45170688,0,86,4,1,Games
5268,15624192,0,0,0,1,Games
5269,13523968,0,0,0,1,Games
5270,111960064,0,342,4,1,Games
5271,185580544,4.99,65,4.5,1,Games
5272,438854656,0.99,69,2.5,1,Games
5273,60169216,0,25,4,1,News
5274,435667968,0.99,0,0,1,Games
5275,117302272,0,66,3.5,1,Games
5276,2147328,1.99,117,2,2,Lifestyle
5277,26032128,2.99,148,4,1,Social Networking
5278,18200576,3.99,28,3.5,1,Education
5279,92122112,0,3213,4,1,Utilities
5280,32579584,0,5004,4.5,1,Music
5281,70197248,2.99,69,4,3,Games
5282,102511616,1.99,26,4.5,1,Games
5283,26862592,1.99,233,1.5,1,Entertainment
5284,22475776,0,0,0,1,Games
5285,118202368,0,0,0,4,Games
5286,50578432,0,44237,4.5,1,Games
5287,4947968,0,0,0,4,Entertainment
5288,230511616,0,228,4.5,1,Games
5289,175391744,0,304,4,1,Games
5290,386605056,0,85,4,3,Games
5291,78748672,0,702,4.5,1,Games
5292,19781632,0,0,0,1,Finance
5293,173197312,0,3687,5,1,Games
5294,20189184,7.99,17,2.5,1,Photo & Video
5295,44669952,0,0,0,4,Social Networking
5296,108917760,0,28187,4.5,3,Games
5297,89943040,0,18,3.5,1,Games
5298,65764352,0,40,3.5,1,Games
5299,237266944,0,432,4.5,3,Games
5300,313783296,1.99,11,4,1,Games
5301,66310144,0,2198,2,1,Games
5302,68079616,0,56054,4.5,1,Games
5303,29717504,0,154,2.5,1,Food & Drink
5304,67985408,2.99,37,4,1,Games
5305,209218560,0,0,0,3,Games
5306,184539136,0,7868,3.5,1,Games
5307,400217088,3.99,0,0,1,Education
5308,95689728,0,144,4,1,Games
5309,17545216,1.99,5,1.5,1,Photo & Video
5310,775102464,0,1872,4,2,Games
5311,904699904,4.99,303,3,4,Games
5312,110882816,0,47,2.5,2,Games
5313,13538304,0,0,0,1,Entertainment
5314,506650624,0,447,4.5,3,Games
5315,9348096,0,8157,4.5,1,Games
5316,515490816,0,571,4,3,Games
5317,167136256,0,219,4.5,2,Games
5318,69006336,1.99,764,5,1,Food & Drink
5319,1151292416,6.99,134,4.5,2,Games
5320,34074624,0,791,4.5,1,Games
5321,1286004736,6.99,53,4,2,Games
5322,783089664,6.99,57,4,2,Games
5323,73467904,0,0,0,1,Book
5324,138480640,0,13,5,3,Games
5325,59842560,0,226,4.5,1,Games
5326,162522112,0,3065,4.5,1,Games
5327,1043179520,6.99,115,4.5,2,Games
5328,98591744,3.99,13,3.5,1,Education
5329,890288128,6.99,57,3.5,2,Games
5330,117997568,4.99,1396,4.5,3,Photo & Video
5331,46349312,0,140,4.5,2,Games
5332,761393152,2.99,23,3,3,Games
5333,17540096,0,0,0,1,Finance
5334,163494912,2.99,38,4,3,Games
5335,150849536,0.99,21,3.5,2,Games
5336,38983680,0,8558,5,1,Shopping
5337,88905728,0,108,4,1,Games
5338,165396480,0,0,0,2,Games
5339,294095872,0,236,4,1,Games
5340,151495680,0,225,4,1,Games
5341,12062720,49.99,207,4.5,1,Business
5342,17957888,0,0,0,1,Entertainment
5343,64642048,0,107,3,2,Games
5344,282439680,1.99,5,4,3,Games
5345,83113984,3.99,244,4,1,Photo & Video
5346,1543919616,6.99,71,4,2,Games
5347,115195904,0,69368,4.5,1,Games
5348,15362048,0,30,2.5,4,Sports
5349,165141504,0,14,3,2,Games
5350,248061952,0,1,5,4,Social Networking
5351,74121216,0,0,0,2,Games
5352,38322176,0,1,4,4,Book
5353,19578880,0,0,0,1,Games
5354,15789056,0,0,0,1,Games
5355,98841600,0,0,0,1,Games
5356,172044288,0,59,4,1,Games
5357,402762752,0,2778,4.5,1,Games
5358,471601152,0,1079,4.5,1,Entertainment
5359,34369536,1.99,63,1.5,1,Games
5360,125418496,0,779,4,1,Games
5361,157441024,2.99,158,4.5,1,Education
5362,539533312,0,151,3.5,1,Games
5363,358231040,0,18141,4.5,4,Games
5364,73730048,0,0,0,2,Book
5365,73891840,0,708,4.5,1,Lifestyle
5366,43370496,0,0,0,4,Games
5367,194174976,4.99,22,4.5,1,Games
5368,111543296,0,1087,4,2,Games
5369,361667584,4.99,59,3,1,Education
5370,361182208,2.99,15,1.5,1,Education
5371,190241792,1.99,19,4.5,1,Games
5372,101236736,0,128,4,1,Games
5373,122281984,0,4226,4.5,1,Games
5374,123773952,0,15290,4.5,2,Games
5375,45325312,0,0,0,1,Games
5376,83026944,0,0,0,3,Entertainment
5377,221317120,0,253,4,1,Games
5378,118456320,0,4222,4.5,3,Games
5379,55794688,0,329,3,1,Travel
5380,1121930240,6.99,82,4,2,Games
5381,89832448,0,228,4.5,1,Games
5382,1254215680,6.99,83,3,2,Games
5383,17954816,0.99,17,3,1,Entertainment
5384,97818624,1.99,452,3.5,1,Utilities
5385,199159808,0,0,0,3,Games
5386,133673984,4.99,0,0,2,Health & Fitness
5387,29508608,0,0,0,1,Games
5388,66203648,0,1187,4,1,Games
5389,69035008,0,0,0,3,Games
5390,375656448,1.99,2869,4.5,1,Games
5391,1030500352,6.99,34,3.5,2,Games
5392,1217041408,6.99,86,3,2,Games
5393,48333824,0.99,18,3.5,4,Entertainment
5394,109873152,2.99,70,4,1,Health & Fitness
5395,36832256,0,2,5,1,Games
5396,487715840,0,0,0,3,Games
5397,21757952,0,0,0,4,Games
5398,32445440,1.99,917,4.5,1,Entertainment
5399,195170304,2.99,119,4.5,1,Games
5400,24210432,5.99,0,0,3,Education
5401,24169472,5.99,0,0,3,Education
5402,53506048,2.99,96,4.5,1,Games
5403,61099008,1.99,76,3.5,1,Utilities
5404,192502784,0,332,4.5,1,Games
5405,1317195776,6.99,69,4.5,2,Games
5406,92748800,0,87,3.5,1,Games
5407,54568960,0,166,4.5,1,Games
5408,437022720,0,123,3.5,1,Education
5409,68709376,0,36,4,1,Health & Fitness
5410,9922560,0.99,22,5,3,Entertainment
5411,10045440,1.99,40,3,1,Entertainment
5412,11343872,1.99,914,5,2,Entertainment
5413,272344064,0,554,4.5,2,Games
5414,33801216,1.99,2419,4.5,1,Entertainment
5415,54652928,0,1313,4.5,3,Social Networking
5416,259914752,0,171,4.5,4,Games
5417,155712512,0,34,4.5,1,Education
5418,391116800,0,13300,4.5,1,Games
5419,83909632,0,0,0,2,Games
5420,125476864,0,42,4.5,1,Games
5421,534096896,4.99,24,3.5,3,Games
5422,58943488,0,0,0,4,Entertainment
5423,8185856,2.99,56,3.5,1,Games
5424,196566016,0,3763,4.5,1,Games
5425,113096704,0,110,4,1,Games
5426,224086016,3.99,45,4.5,1,Games
5427,356268032,17.99,58,4,3,Games
5428,112320512,0,50,4,1,Games
5429,237879296,0.99,0,0,1,Games
5430,7939072,0.99,6,3,1,Entertainment
5431,151777280,0,58,2.5,1,Games
5432,406969344,2.99,138,4,1,Entertainment
5433,30263296,0.99,8,2.5,1,Games
5434,5267456,5.99,17,4.5,1,Music
5435,88837120,0,18358,4.5,1,Games
5436,85052416,4.99,0,0,1,Education
5437,90331136,1.99,6,5,1,Games
5438,173859840,0,0,0,1,Games
5439,19379200,0,339,4.5,3,Entertainment
5440,835548160,0,2533,4.5,4,Games
5441,29959168,1.99,22,4.5,1,Games
5442,213704704,0,766,4.5,1,Games
5443,132981760,1.99,19,5,1,Games
5444,203485184,0,205,4,1,Games
5445,65435648,2.99,17,5,1,Games
5446,997171200,0,4283,3.5,3,Games
5447,185370624,1.99,17,5,1,Education
5448,93931520,1.99,4580,4.5,1,Games
5449,79834112,0,84,3.5,1,Games
5450,191580160,0,3326,4,2,Games
5451,213086208,0,0,0,3,Games
5452,831783936,0,0,0,3,Games
5453,79053824,0,14,4,1,Games
5454,143863808,0,4145,3.5,3,Social Networking
5455,218329088,0,18,4,1,Games
5456,32340992,2.99,66,4,1,Games
5457,1180269568,4.99,247,4.5,3,Games
5458,248681472,0,1759,4.5,2,Games
5459,617468928,0,164,3.5,1,Entertainment
5460,377589760,5.99,1232,4.5,3,Games
5461,955086848,0,4074,4.5,3,Games
5462,47260672,0,1,5,1,Games
5463,138152960,0,1202,4.5,1,Games
5464,46030848,0,472,4.5,1,Games
5465,85823488,0,0,0,1,Games
5466,6600704,0,0,0,1,Games
5467,21790720,0,0,0,1,Games
5468,48455680,0,0,0,1,Games
5469,77443072,0,4275,4.5,1,Games
5470,68177920,0,20,5,1,Games
5471,42312704,0.99,0,0,4,Food & Drink
5472,16080896,0,0,0,1,Book
5473,113942528,0,663,4.5,3,Games
5474,96123904,0,5,4,3,Games
5475,713567232,2.99,33,4,3,Games
5476,90942464,0,5112,4.5,1,Photo & Video
5477,110712832,2.99,25,3.5,1,Education
5478,70608896,0,158,4,1,Music
5479,611215360,0,276,4.5,1,Games
5480,22950912,0,43,4,1,Games
5481,114072576,1.99,57,3.5,3,Games
5482,72340480,0,14,2,1,Productivity
5483,871531520,6.99,61,3,2,Games
5484,204402688,0,16457,4.5,1,Games
5485,312574976,1.99,876,5,3,Games
5486,24901632,1.99,14,3.5,4,Utilities
5487,22441984,0,0,0,2,Games
5488,32477184,0,0,0,3,Games
5489,506323968,9.99,180,5,1,Productivity
5490,72392704,0,0,0,4,Games
5491,8053760,0,0,0,1,Games
5492,39901184,0,1,1,1,Book
5493,61203456,0,2215,3.5,3,Entertainment
5494,342103040,0,63,4,1,Games
5495,43257856,0,1405,4.5,1,Games
5496,59685888,0,1259,4,1,Entertainment
5497,7298048,0,516,4.5,1,Games
5498,108116992,0,3965,3.5,1,Games
5499,80547840,0,4440,4.5,1,Games
5500,71102464,0,375,4.5,2,Utilities
5501,21342208,0.99,58,3,1,Entertainment
5502,65502208,0.99,9,3,3,Games
5503,345457664,2.99,20,4.5,3,Games
5504,73465856,0,0,0,1,News
5505,24157184,2.99,154,4,1,Entertainment
5506,48665600,0,0,0,4,Finance
5507,1125521408,0,894,4.5,2,Games
5508,11595776,1.99,9,5,1,Productivity
5509,131479552,0,48,3,1,Games
5510,67451904,0,534,4.5,1,Games
5511,275680256,0,523,4,2,Games
5512,44026880,0,0,0,3,Games
5513,107664384,0,241,3.5,3,Games
5514,11220992,1.99,134,3,2,Entertainment
5515,24740864,0,194,4,1,Games
5516,132173824,2.99,13,3.5,3,Games
5517,649999360,6.99,82,4.5,2,Games
5518,82377728,0,2984,4,1,Games
5519,14064640,0,0,0,1,Games
5520,350794752,0,1098,4,1,Games
5521,228554752,0,2003,4.5,2,Games
5522,93810688,0,10,5,2,Games
5523,164455424,0,172,4,1,Games
5524,147915776,0,0,0,1,Games
5525,67978240,0.99,53,2,3,Utilities
5526,124343296,0,401,3.5,1,Games
5527,66552832,0.99,1,3,3,Utilities
5528,71414784,0.99,0,0,3,Utilities
5529,66212864,0.99,0,0,3,Utilities
5530,1469082624,6.99,76,4.5,2,Games
5531,199826432,0,0,0,1,Games
5532,35869696,0,441,4,1,Games
5533,89447424,0,0,0,4,Lifestyle
5534,92517376,0,0,0,3,Games
5535,73361408,0,0,0,3,Games
5536,76509184,0,241,4.5,1,Games
5537,342428672,0,1178,4.5,1,Games
5538,130111488,0,90,4.5,2,Games
5539,41423872,0,56,3.5,1,Games
5540,331473920,0,43,4,1,Games
5541,44122112,0,0,0,1,Games
5542,99978240,1.99,7,5,4,Photo & Video
5543,26119168,0,1444,4.5,3,Games
5544,407088128,0,10555,5,3,Games
5545,15467520,0,999,4,1,Games
5546,57469952,0,2,4.5,1,Games
5547,194196480,0,314,3,2,Games
5548,34105344,0,4891,4.5,1,Entertainment
5549,92313600,1.99,31,3.5,1,Education
5550,6176768,0,0,0,1,Book
5551,155508736,0,0,0,1,Games
5552,732598272,0,0,0,2,Games
5553,83053568,0,0,0,4,Games
5554,16807936,2.99,5,4.5,1,Games
5555,93434880,0,444,4.5,1,Games
5556,112493568,0,299,4.5,1,Games
5557,195533824,0,343,4,1,Games
5558,73638912,1.99,2061,4.5,4,Entertainment
5559,51968000,0,0,0,4,Entertainment
5560,139163648,0,7,2.5,1,Business
5561,65344512,2.99,84,4,3,Reference
5562,1021167616,6.99,71,4.5,2,Games
5563,912822272,6.99,65,4.5,2,Games
5564,27278336,0,88,1,1,Photo & Video
5565,99194880,0,0,0,1,Games
5566,22332416,1.99,7,1.5,1,Utilities
5567,42011648,0,49,5,1,Games
5568,201381888,0,0,0,2,Games
5569,365371392,0,116,4,2,Games
5570,278796288,0,762,4.5,2,Games
5571,109913088,0,47,4.5,1,Games
5572,51471360,0,541,3.5,2,Games
5573,69826560,0,1474,5,3,Games
5574,162976768,0.99,4,3.5,1,Games
5575,111525888,0.99,272,4,3,Games
5576,50597888,0.99,0,0,1,Utilities
5577,15611904,4.99,68,4.5,3,Games
5578,13214720,0.99,0,0,2,Photo & Video
5579,80876544,0,130,4.5,1,Games
5580,91664384,0,612,2.5,1,Utilities
5581,61040640,0.99,0,0,1,Entertainment
5582,89885696,0,386,4.5,1,Games
5583,101798912,0.99,0,0,2,Games
5584,85392384,0.99,134,4,3,Photo & Video
5585,8467456,0,0,0,4,Entertainment
5586,228620288,0,68,4,2,Games
5587,62248960,0.99,51,3.5,4,Entertainment
5588,174926848,0,21804,4.5,2,Games
5589,16397312,0,1,4,1,Book
5590,30749696,0,1,5,1,Book
5591,210575360,5.99,0,0,1,Games
5592,56381440,0,8,4.5,1,Games
5593,338222080,0,668,4.5,1,Games
5594,55095296,1.99,4,3.5,1,Games
5595,202542080,0,18733,4.5,1,Games
5596,20414464,0,0,0,1,Games
5597,12932096,0,3,3.5,4,Social Networking
5598,72013824,22.99,0,0,1,Reference
5599,22635520,0.99,103,1.5,3,Reference
5600,101316608,0,0,0,3,Social Networking
5601,20526080,0.99,17,2.5,1,Games
5602,2604032,2.99,131,4.5,1,Health & Fitness
5603,15053824,0,0,0,4,Entertainment
5604,240964608,0,67,3.5,1,Games
5605,163832832,0,14724,4.5,4,Social Networking
5606,89965568,0,7,4,1,Games
5607,29755392,0,0,0,4,Finance
5608,58142720,0,298,4.5,1,Health & Fitness
5609,71362560,0,0,0,1,Games
5610,210988032,0,0,0,1,Games
5611,142701568,0,1595,4.5,1,Games
5612,58137600,1.99,61,4.5,2,Games
5613,83994624,0,30,4,1,Entertainment
5614,3899392,3.99,38,2,1,Sports
5615,720882688,3.99,153,4,3,Games
5616,107640832,2.99,412,4.5,2,Games
5617,26888192,0,7751,4.5,1,Games
5618,14261248,0,0,0,4,Social Networking
5619,709632,1.99,6,2.5,1,Business
5620,34243584,0.99,1,5,4,Games
5621,60761088,0,1,5,1,Games
5622,1700864,0.99,9,3,1,Lifestyle
5623,52435968,1.99,8,2.5,3,Sports
5624,75922432,0,110,4,1,Games
5625,124923904,0,67,3.5,1,Games
5626,131354624,0,0,0,1,Games
5627,340319232,4.99,133,4,1,Games
5628,337468416,0,385,5,1,Games
5629,261073920,2.99,19,3,1,Education
5630,15938560,1.99,26,3,1,Lifestyle
5631,54922240,0.99,1194,4,1,Games
5632,7177216,3.99,24,1,1,Lifestyle
5633,100164608,0,0,0,1,Games
5634,100937728,0,197,4,1,Games
5635,29597696,0,0,0,3,Book
5636,16444416,0,0,0,4,Entertainment
5637,87115776,0,149,4,1,Education
5638,420435968,9.99,147,4,2,Games
5639,847803392,6.99,70,4.5,2,Games
5640,192527360,0,180,4.5,1,Games
5641,639434752,6.99,71,4.5,2,Games
5642,72433664,0,15,4.5,1,Games
5643,30503936,0,0,0,4,Lifestyle
5644,77325312,0,3,4,3,Games
5645,52901888,0,40,5,2,Games
5646,615608320,4.99,24,3.5,3,Games
5647,357215232,3.99,20,4,1,Education
5648,32745472,0,2,4.5,1,Food & Drink
5649,3856588800,4.99,132,4.5,3,Games
5650,118087680,0,1829,4.5,1,Games
5651,264453120,0,374,4,1,Games
5652,125534208,0,8873,4,1,Utilities
5653,76222464,0,15,3.5,1,Games
5654,44841984,0,0,0,4,Social Networking
5655,32516096,0,107817,3.5,1,Games
5656,28471296,0,1,1,4,Lifestyle
5657,93907968,0,0,0,3,Book
5658,138045440,0,3640,4.5,3,Games
5659,194273280,0,74,4.5,1,Games
5660,67683328,0,0,0,1,Games
5661,119285760,0,73,4,1,Games
5662,39504896,4.99,183,4.5,3,Games
5663,323988480,0,126,3.5,1,Games
5664,128863232,0,310,4.5,2,Games
5665,66974720,2.99,1024,4.5,1,Games
5666,108787712,0,0,0,1,Games
5667,74841088,0,0,0,3,Games
5668,60838912,0.99,0,0,1,Education
5669,71076864,17.99,19,3.5,1,Productivity
5670,9191424,0,0,0,1,Book
5671,83761152,0,156,4,2,Games
5672,163893248,0,10368,5,3,Games
5673,38604800,2.99,11,3.5,1,Reference
5674,61212672,3.99,13,4.5,1,Book
5675,93196288,3.99,5,4.5,1,Book
5676,142598144,0,31,3.5,3,Lifestyle
5677,202311680,0,741,4.5,1,Shopping
5678,262772736,1.99,62,3,2,Games
5679,87511040,0,2374,4.5,1,Games
5680,69772288,0,1882,4.5,1,Games
5681,175507456,0,309,4,1,Games
5682,43154432,0,0,0,1,Sports
5683,120737792,0,69,4,1,Games
5684,205922304,0.99,0,0,2,Games
5685,6210560,0,0,0,4,Lifestyle
5686,90980352,0,0,0,1,Education
5687,50235392,0,20,4.5,3,Games
5688,109358080,0,7692,4.5,1,Entertainment
5689,66006016,3.99,472,4.5,1,Games
5690,203193344,1.99,6,5,3,Games
5691,266766336,0,90851,5,2,Games
5692,12679168,1.99,195,4,1,Utilities
5693,54270976,0,1278,4,3,Games
5694,301379584,0,0,0,2,Games
5695,134466560,0,2494,5,1,Health & Fitness
5696,21346304,0,0,0,1,Games
5697,242657280,9.99,277,4.5,2,Games
5698,166046720,0,365,4.5,1,Games
5699,186491904,0,216,4,1,Games
5700,108348416,0,9,4,1,Games
5701,19173376,0.99,5,3,1,Utilities
5702,253245440,0,621,4,1,Games
5703,224924672,0,44,4,1,Games
5704,32825344,1.99,269,3.5,1,Photo & Video
5705,179884032,0,0,0,1,Games
5706,132957184,0,0,0,1,Games
5707,172704768,0,0,0,2,Games
5708,105390080,0.99,17,3,3,Games
5709,1044480,4.99,146,1,1,Utilities
5710,239486976,0,129,4,1,Games
5711,246378496,0,168,4.5,1,Games
5712,83220480,0,390,4,1,Games
5713,121673728,0,710,4,1,Games
5714,106568704,0,270,4,1,Games
5715,127670272,0,575,4,1,Games
5716,113391616,0,86,4,1,Games
5717,29554688,9.99,353,3.5,1,Productivity
5718,62576640,0,32,2,1,Sports
5719,1395615744,0.99,64,3.5,2,Games
5720,166893568,0,12506,4.5,2,Games
5721,112069632,0,1805,4,2,Social Networking
5722,227135488,0,87,5,1,Games
5723,25918464,0,0,0,3,Games
5724,41600000,0,28,1.5,3,News
5725,54069248,0,145,4.5,2,Games
5726,12622848,1.99,12,3.5,1,Photo & Video
5727,71406592,1.99,4327,4.5,2,Games
5728,472088576,0,0,0,2,Games
5729,58178560,0,0,0,2,Games
5730,290762752,0,257627,3,2,Games
5731,21773312,0,216,4.5,1,Games
5732,121143296,1.99,20,3.5,1,Games
5733,82527232,0,154,4,3,Games
5734,108449792,0.99,67,4,3,Games
5735,117949440,0,2,4.5,2,Photo & Video
5736,232676352,2.99,81,4,1,Games
5737,87408640,0,15365,4,1,Games
5738,218039296,0,1,5,1,Games
5739,23927808,0,360,3.5,1,Games
5740,18254848,0,0,0,4,Utilities
5741,41485312,2.99,6,5,1,Games
5742,127228928,2.99,7,4.5,1,Games
5743,681596928,0,0,0,3,Games
5744,283409408,0,88,4,1,Games
5745,221880320,2.99,689,4.5,1,Entertainment
5746,55823360,0,2,5,3,Games
5747,135127040,0,337,4,1,Games
5748,149407744,0,5464,5,1,Shopping
5749,112582656,0,3336,4.5,1,Games
5750,50725888,0,1735,5,1,Shopping
5751,132425728,0,28524,4.5,1,Games
5752,8456192,0,13,5,4,Social Networking
5753,3217408,0,0,0,4,Social Networking
5754,30629888,0,0,0,1,Education
5755,13033472,0,0,0,1,Games
5756,34933760,0,0,0,1,Games
5757,237578240,0,1850,4.5,1,Games
5758,45509632,0,0,0,1,Games
5759,83969024,0,104,4,3,Games
5760,1249507328,8.99,55,4,1,Games
5761,3465451520,19.99,61,4,1,Games
5762,211762176,2.99,75,4,1,Education
5763,24117248,0.99,70,4.5,2,Games
5764,183614464,2.99,18,4.5,2,Games
5765,65866752,0,184,4.5,1,Games
5766,16136192,0,0,0,1,Games
5767,111177728,5.99,1,5,2,Games
5768,139961344,0,98,3.5,1,Games
5769,28395520,0,0,0,4,Entertainment
5770,165360640,1.99,81,4.5,1,Games
5771,33499136,1.99,98,2,1,Sports
5772,73056256,2.99,256,4.5,1,Games
5773,69201920,1.99,167,4,2,Games
5774,45176832,0,0,0,3,Games
5775,57025536,0,0,0,4,Reference
5776,322576384,0,1,5,1,Games
5777,23536640,0,0,0,1,Games
5778,171962368,0,862,3.5,4,Social Networking
5779,151451648,0,2024,5,3,Games
5780,12637184,0,1651,2.5,1,Entertainment
5781,44514304,0,1033,4,1,Social Networking
5782,127321088,0,1974,4.5,3,Games
5783,13287424,0,0,0,4,Social Networking
5784,94791680,0,13,4.5,1,Games
5785,141017088,0,6038,5,1,Games
5786,149731328,0,553,3.5,2,Entertainment
5787,148815872,0,999,4.5,1,Games
5788,8644608,1.99,89,3.5,3,Utilities
5789,4824064,2.99,0,0,1,Education
5790,163115008,0,3938,5,3,Games
5791,84445184,0,2025,3.5,1,Games
5792,99192832,0,426,4.5,1,Games
5793,111248384,0,24,4,1,Games
5794,113596416,0,0,0,4,Social Networking
5795,97122304,0,134,4.5,1,Games
5796,11585536,0.99,287,3.5,2,Entertainment
5797,54171648,0,53,4.5,1,Games
5798,66735104,0,0,0,2,Games
5799,77178880,0.99,126,5,2,Games
5800,24669184,1.99,450,4,3,Entertainment
5801,53362688,2.99,1,4,1,Sports
5802,167815168,0,820,4.5,2,Games
5803,209037312,0,147,4.5,1,Games
5804,164147200,0,294,2.5,3,Games
5805,146553856,0,1193,4.5,2,Games
5806,95408128,0,109,4,1,Games
5807,245484544,0,2998,4.5,1,Games
5808,253734912,0,69,4.5,2,Games
5809,70970368,0,422,4,2,Games
5810,68433920,1.99,9,2,2,Games
5811,312641536,0,1260,4,1,Games
5812,73867264,0,180,3,3,Games
5813,409982976,2.99,95,4,1,Entertainment
5814,122580992,0,6557,4.5,1,Games
5815,89600000,4.99,145,4.5,1,Games
5816,184512512,0,160,4.5,1,Games
5817,91060224,1.99,19,3,1,Entertainment
5818,270031872,0,2152,4.5,3,Games
5819,61911040,0,0,0,2,Games
5820,130876416,0,0,0,3,Games
5821,72358912,0,21,4,1,Games
5822,60484608,0,115,4.5,4,Games
5823,39272448,0.99,27,1.5,3,Entertainment
5824,18373632,0.99,1,5,3,Social Networking
5825,362543104,0,0,0,2,Games
5826,177694720,0,1,1,1,Games
5827,64715776,1.99,69,1.5,1,Games
5828,45782016,0.99,14,3,1,Photo & Video
5829,80888832,0,343,4,1,Games
5830,233176064,5.99,85,5,1,Education
5831,93433856,4.99,40,4.5,1,Music
5832,17227776,0,326,3.5,1,Games
5833,754333696,0.99,157,3.5,4,Games
5834,44267520,0,0,0,4,Entertainment
5835,41987072,0.99,53,4.5,3,Games
5836,352692224,0,0,0,2,Games
5837,141621248,0,5112,4.5,1,Games
5838,56503296,0,0,0,3,Games
5839,967158784,6.99,58,4,2,Games
5840,60092416,0,2731,4.5,1,Games
5841,926931968,6.99,45,3.5,2,Games
5842,1131868160,6.99,68,3.5,2,Games
5843,1233047552,6.99,38,3.5,2,Games
5844,29420544,0,0,0,1,Finance
5845,207391744,0,29,5,3,Games
5846,204987392,0,243,4.5,1,Games
5847,238582784,0,517,4.5,3,Games
5848,446764032,0,2190,4.5,2,Games
5849,30200832,0,0,0,1,Games
5850,377004032,1.99,34,4,1,Entertainment
5851,341624832,0,173,4.5,1,Games
5852,50778112,0,0,0,4,Social Networking
5853,89542656,6.99,272,4.5,1,Games
5854,180679680,0,10693,4.5,1,Games
5855,20145152,1.99,182,4,1,Games
5856,92101632,0,0,0,1,Games
5857,67928064,0,2865,5,1,Games
5858,13344768,1.99,220,3.5,1,Games
5859,49201152,2.99,2,3,1,Games
5860,28964864,0,0,0,4,Finance
5861,28763136,0,135,4,1,Music
5862,16315392,1.99,58,2,1,Entertainment
5863,204338176,0.99,26,3.5,1,Education
5864,73951232,1.99,95,3,4,Entertainment
5865,84549632,0,56,4,1,Photo & Video
5866,341455872,1.99,46,4,1,Games
5867,862396416,6.99,58,4.5,2,Games
5868,65891328,0,6523,4.5,4,Games
5869,576397312,0,0,0,2,Games
5870,200294400,0,140,3,3,Games
5871,225862656,0,349,4,4,Games
5872,1008609280,6.99,67,4,2,Games
5873,111938560,1.99,31,4.5,1,Games
5874,32314368,0,708,3,3,Entertainment
5875,36112384,0,457,3,1,Food & Drink
5876,1354634240,6.99,82,4.5,2,Games
5877,51459072,0,164,4,1,Shopping
5878,315748352,0,0,0,1,Games
5879,175841280,0.99,7,3,3,Games
5880,16202752,0,0,0,4,Entertainment
5881,371298304,0,10,3,1,Games
5882,81690624,0,1433,4.5,2,Games
5883,228435968,1.99,24,2,3,Games
5884,235554816,2.99,22,4,1,Games
5885,35186688,0,9034,4.5,1,Games
5886,1478030336,1.99,36,4.5,2,Games
5887,128066560,0,0,0,1,Games
5888,20145152,1.99,17,3.5,1,Travel
5889,82316288,0,5,5,2,Games
5890,250655744,0,220,4.5,1,Games
5891,119980032,0,0,0,1,Health & Fitness
5892,110124032,0,7,4,1,Games
5893,100349952,2.99,286,5,1,Games
